population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
All Population,Incidence,Mali,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0008259243238538,0.0010793206290377,0.000564804759155
All Population,Incidence,Mali,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0011221470022454,0.0013982516161912,0.0007730833997168
All Population,Incidence,Mali,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0009730195669833,0.001240363963422,0.0006669520795509
All Population,Incidence,Central African Republic,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,508.9568210894798,586.7608664831031,427.1040175368008
All Population,Incidence,Central African Republic,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,1395.263543984048,1609.920711215805,1170.6086269267232
All Population,Incidence,Central African Republic,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,1904.2203650735296,2196.304168484328,1604.433116050609
All Population,Incidence,Central African Republic,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0007127200213648,0.0009852324741918,0.0002949543929372
All Population,Incidence,Central African Republic,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0015936694785602,0.0021324043274495,0.0006916176000586
All Population,Incidence,Central African Republic,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0011977121072364,0.0016140845396092,0.0005090449727093
All Population,Incidence,Malawi,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,1429.5986092495991,1683.6556035791748,1188.2969961008878
All Population,Incidence,Malawi,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,3958.7201597152193,4613.91857507909,3353.7689005192938
All Population,Incidence,Malawi,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,5388.318768964818,6247.431662376429,4533.856902358984
All Population,Incidence,Malawi,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0008939172931714,0.0011935625505258,0.0004156330720745
All Population,Incidence,Malawi,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0016064745704934,0.0020572413045162,0.0007632573462967
All Population,Incidence,Malawi,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0013257679609031,0.0017168591470934,0.0006212941317575
All Population,Incidence,Nepal,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,6370.998992537632,7548.149095776816,5328.697172019723
All Population,Incidence,Nepal,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,8104.306605660521,9464.012269263032,6790.970203065644
All Population,Incidence,Nepal,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,14475.305598198152,16920.609969128207,12089.448118355094
All Population,Incidence,Nepal,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0011234473527317,0.0014171762739607,0.0008671874453145
All Population,Incidence,Nepal,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0012352853013305,0.0015603367011188,0.0009484743413066
All Population,Incidence,Nepal,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0011833544428905,0.0015051121481143,0.0009144893720656
All Population,Incidence,Iraq,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,6560.697664137564,7687.810222685511,5190.523620757677
All Population,Incidence,Iraq,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,10883.51594479042,12587.0498213952,9074.32178084767
All Population,Incidence,Iraq,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,17444.21360892799,20225.2154276702,14398.325862362792
All Population,Incidence,Iraq,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0011508514350792,0.0015593773311658,0.0005272047144818
All Population,Incidence,Iraq,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.001673487956748,0.0022239344799298,0.0008361744879666
All Population,Incidence,Iraq,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0014292342680744,0.0018970663661217,0.0006865522243261
All Population,Incidence,Belarus,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,3927.908900813499,4566.062708683645,3264.9698946171648
All Population,Incidence,Belarus,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,11730.185044678306,13629.723574146206,9848.334835456611
All Population,Incidence,Belarus,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,15658.093945491795,17997.18103372332,13132.558849674162
All Population,Incidence,Belarus,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0008931665711749,0.0011150892268296,0.0007060873580813
All Population,Incidence,Belarus,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0015217335999303,0.0018883529448645,0.0012138945591375
All Population,Incidence,Belarus,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0012933694492588,0.0016091266848879,0.0010314219637849
All Population,Incidence,Spain,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,36864.91461909688,42943.96085928523,30213.61254021442
All Population,Incidence,Spain,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,71985.18004846008,83999.0810308917,59897.11446663748
All Population,Incidence,Spain,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,108850.09466755688,126613.11917905293,90357.94833541964
All Population,Incidence,Spain,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.001526536550951,0.001842272680604,0.0012403130577285
All Population,Incidence,Spain,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0023378931515313,0.0027789998368859,0.0018782642285793
All Population,Incidence,Spain,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0019810818441362,0.0023543441265627,0.0015803772214489
All Population,Incidence,Myanmar,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,8668.298213621878,10075.025341903776,7175.048459701141
All Population,Incidence,Myanmar,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,17105.29138769379,19581.777620327222,14217.172044220417
All Population,Incidence,Myanmar,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,25773.589601315656,29575.259630292487,21404.9973961351
All Population,Incidence,Myanmar,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0010854132526276,0.001335137963648,0.0008436650507889
All Population,Incidence,Myanmar,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0014963081197668,0.0018217154337893,0.0011937990604175
All Population,Incidence,Myanmar,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0013271970566109,0.0016082078642832,0.0010580366885116
All Population,Incidence,Turkmenistan,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,928.9047930945394,1079.6716375618555,782.5928793909604
All Population,Incidence,Turkmenistan,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,1771.0290532859565,2015.469479085955,1499.336163115309
All Population,Incidence,Turkmenistan,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,2699.933846380497,3092.6006020592854,2282.522025829237
All Population,Incidence,Turkmenistan,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0012467357221362,0.0016031999413088,0.0009427718815877
All Population,Incidence,Turkmenistan,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0016797874625599,0.0020835343613327,0.0012788691075288
All Population,Incidence,Turkmenistan,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0015003258002225,0.0018962797125509,0.0011500197178726
All Population,Incidence,Tonga,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,21.183463128175127,24.76764019754841,17.500928001452916
All Population,Incidence,Tonga,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,39.04895599365346,45.29246176682608,32.30043024052176
All Population,Incidence,Tonga,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,60.23241912182862,69.9026044103208,50.02297637247283
All Population,Incidence,Tonga,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0012943635487302,0.0015783669488969,0.0010180034663631
All Population,Incidence,Tonga,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0018733788437205,0.0022531343976529,0.0015085505916594
All Population,Incidence,Tonga,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0016184785006684,0.0019574929574783,0.0012775862383095
All Population,Incidence,Eswatini,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,140.7957941165126,165.3670213251507,116.03270404452182
All Population,Incidence,Eswatini,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,409.8353749453542,474.606557440668,349.4874572893926
All Population,Incidence,Eswatini,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,550.6311690618661,640.1226420231565,467.2770037658679
All Population,Incidence,Eswatini,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0009582216900853,0.0011992460211782,0.0007724245222096
All Population,Incidence,Eswatini,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0017745367573834,0.0022411853217281,0.0014551747234554
All Population,Incidence,Eswatini,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0014569689420635,0.0018415516333123,0.0011946886978171
All Population,Incidence,Republic of Korea,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,40810.68511950539,46747.15735986849,34126.70941129256
All Population,Incidence,Republic of Korea,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,75861.01197700726,86069.19622937901,65186.36795894194
All Population,Incidence,Republic of Korea,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,116671.69709651273,132462.45418627345,99357.21843821352
All Population,Incidence,Republic of Korea,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0015893478479226,0.0019175949247169,0.0011796326554635
All Population,Incidence,Republic of Korea,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0025549502751717,0.0030800324165299,0.0019110880766102
All Population,Incidence,Republic of Korea,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.002106997353198,0.0025454598083407,0.0015818541367538
All Population,Incidence,Congo,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,637.7660368973379,716.3038256055154,560.8521815545407
All Population,Incidence,Congo,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,1298.8673624997305,1434.2899236579192,1160.8764200578394
All Population,Incidence,Congo,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,1936.6333993970684,2148.161481227844,1727.07173987967
All Population,Incidence,Congo,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0011587998952895,0.0013926646666105,0.0009025911473242
All Population,Incidence,Congo,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0018365161844785,0.0021625656193519,0.0014596956361591
All Population,Incidence,Congo,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0015397226163182,0.0018195686398996,0.0012321774547386
All Population,Incidence,Togo,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,565.0013853471024,662.9735191066433,470.0640421193344
All Population,Incidence,Togo,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,1338.887174371497,1549.6603659060468,1116.8670586896328
All Population,Incidence,Togo,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,1903.8885597185997,2216.185754717125,1582.2726495201046
All Population,Incidence,Togo,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0006121493078835,0.0008026132392792,0.0004517066462607
All Population,Incidence,Togo,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0009710506880092,0.0012406061499901,0.0007405133877171
All Population,Incidence,Togo,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0008270087134792,0.0010596990743788,0.0006310076096424
All Population,Incidence,Mauritius,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,391.97645526620994,461.03219341103295,321.5642030961561
All Population,Incidence,Mauritius,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,759.0032501876044,881.7568765181481,637.2654658507137
All Population,Incidence,Mauritius,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,1150.9797054538144,1341.681232717794,965.7876282249508
All Population,Incidence,Mauritius,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0009513660321886,0.0011995272456141,0.0007448081233068
All Population,Incidence,Mauritius,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.001470458560238,0.0018073225048493,0.0011723329995314
All Population,Incidence,Mauritius,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0012398887644325,0.0015365510591022,0.0009826267791966
All Population,Incidence,Greece,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,16968.125531494938,19534.489591904166,14287.866948883586
All Population,Incidence,Greece,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,25953.66571140671,29989.92988362112,22084.421800221327
All Population,Incidence,Greece,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,42921.79124290164,49492.00807658718,36397.45048541264
All Population,Incidence,Greece,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0030498871336853,0.0035852526362546,0.0024860786755749
All Population,Incidence,Greece,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0038527611578103,0.0045355555531577,0.0032057387407302
All Population,Incidence,Greece,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0034893034568997,0.0040704783075044,0.002868624271873
All Population,Incidence,Sudan,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,7602.222378634688,8935.608401572139,6251.38416179994
All Population,Incidence,Sudan,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,9717.25789332446,11199.999437545895,8147.522170404894
All Population,Incidence,Sudan,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,17319.480271959157,20157.850235318663,14395.671258493174
All Population,Incidence,Sudan,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0014603402200113,0.0020590229690838,0.0007453019978263
All Population,Incidence,Sudan,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0018218551281458,0.0024509445946002,0.0010199363281975
All Population,Incidence,Sudan,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0016423710864093,0.0022786642457099,0.000881440228743
All Population,Incidence,Zimbabwe,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,1905.6689405926,2213.894881711102,1596.0891663736063
All Population,Incidence,Zimbabwe,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,4820.286685596353,5578.16333143486,4114.760325265485
All Population,Incidence,Zimbabwe,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,6725.955626188956,7783.164182031707,5716.095681976453
All Population,Incidence,Zimbabwe,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.001040988213855,0.0013161482569144,0.0008062786231149
All Population,Incidence,Zimbabwe,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0016254915557031,0.0020383767547699,0.0012940607895805
All Population,Incidence,Zimbabwe,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0014022724404128,0.0017551521822427,0.0011172931236935
All Population,Incidence,Albania,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,1568.301608638801,1834.5269460532645,1272.5779996031397
All Population,Incidence,Albania,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,2463.1808456673493,2869.681588336109,2055.2550727805847
All Population,Incidence,Albania,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,4031.482454306152,4694.086722172407,3356.7715693578666
All Population,Incidence,Albania,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0014009286331194,0.0018039126015465,0.0010027018523383
All Population,Incidence,Albania,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0018461410018855,0.0023879585672605,0.0013625794633156
All Population,Incidence,Albania,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0016428431818258,0.002105585331928,0.0011995842233935
All Population,Incidence,Kiribati,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,12.698217273393144,14.767059861780345,10.577324676759437
All Population,Incidence,Kiribati,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,31.317762811757976,36.168129750253975,26.151740966541556
All Population,Incidence,Kiribati,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,44.01598008515109,50.94783537273885,36.81143412260739
All Population,Incidence,Kiribati,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0008379570140389,0.0010305445263635,0.0006732968301165
All Population,Incidence,Kiribati,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0013228127344278,0.0015956808207778,0.0010709514149488
All Population,Incidence,Kiribati,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0011333983962481,0.0013731315035942,0.0009164289760628
All Population,Incidence,Belize,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,104.40420598344842,122.57102638131296,87.1446916185616
All Population,Incidence,Belize,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,131.6882255304621,151.96916154741294,111.57639835844104
All Population,Incidence,Belize,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,236.09243151391044,275.0542682042376,200.31726074934343
All Population,Incidence,Belize,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0013185733041964,0.0017384853561306,0.0009127923843216
All Population,Incidence,Belize,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0016190025431957,0.0021059889353452,0.0011260513807317
All Population,Incidence,Belize,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0014706986785332,0.0019219455208363,0.001028082951533
All Population,Incidence,Poland,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,23584.743124439046,27334.806593093148,19276.89951165137
All Population,Incidence,Poland,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,52868.60837305497,61193.23482820761,44767.08396439057
All Population,Incidence,Poland,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,76453.35149749406,88619.90991669326,64063.41393859148
All Population,Incidence,Poland,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0014207404913594,0.0019896541607112,0.0009541832925659
All Population,Incidence,Poland,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.002214951477509,0.0029920495322089,0.0015519968920784
All Population,Incidence,Poland,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0018890686762502,0.0025917101204073,0.0013065866355064
All Population,Incidence,Mozambique,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,2688.8428342873194,3128.840372914835,2224.082037006913
All Population,Incidence,Mozambique,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,6730.025011838199,7772.354459738068,5715.944166411135
All Population,Incidence,Mozambique,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,9418.86784612552,10908.446110368151,7971.064502802413
All Population,Incidence,Mozambique,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0008716837147097,0.0011158481803989,0.000538902113858
All Population,Incidence,Mozambique,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0016240184292155,0.0019770072250485,0.0010837692265783
All Population,Incidence,Mozambique,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0013027606908183,0.0016082320963965,0.0008481845935987
All Population,Incidence,Papua New Guinea,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,1171.968130546737,1381.650009265653,967.864834727614
All Population,Incidence,Papua New Guinea,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,1287.4256695085703,1512.7552952249002,1053.2740889971828
All Population,Incidence,Papua New Guinea,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,2459.3938000553067,2891.2958046749736,2029.9348671332048
All Population,Incidence,Papua New Guinea,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0008900869462529,0.0010849517050491,0.0007112597891376
All Population,Incidence,Papua New Guinea,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0010619265886826,0.0012963359746246,0.0008505298377103
All Population,Incidence,Papua New Guinea,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0009723277098028,0.0011816471773978,0.0007788696697037
All Population,Incidence,Lao People's Democratic Republic,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,1031.189540127614,1203.6369812878524,856.6991616335591
All Population,Incidence,Lao People's Democratic Republic,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,1466.5330302962768,1698.2709880437778,1225.841402930189
All Population,Incidence,Lao People's Democratic Republic,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,2497.7225704238917,2895.6978338112804,2103.1865822385494
All Population,Incidence,Lao People's Democratic Republic,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0009525684322649,0.0011763550903959,0.0007719618941681
All Population,Incidence,Lao People's Democratic Republic,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0011888330730953,0.0014405567715358,0.0009614253194755
All Population,Incidence,Lao People's Democratic Republic,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.001078287837065,0.0013078949041166,0.0008774274938162
All Population,Incidence,Brazil,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,127312.80283119244,146080.84811624858,107834.12501995628
All Population,Incidence,Brazil,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,203960.8480409627,230052.17788311167,175806.55169564893
All Population,Incidence,Brazil,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,331273.6508721554,375949.5851570363,283389.2586935131
All Population,Incidence,Brazil,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.001504622823839,0.0018188124690237,0.0012386702815588
All Population,Incidence,Brazil,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0018196392126288,0.0021913605048494,0.0015134523206313
All Population,Incidence,Brazil,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.001684107953754,0.002029210660347,0.001394125893231
All Population,Incidence,Trinidad and Tobago,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,648.0393948544967,759.2940595011622,538.7433492019773
All Population,Incidence,Trinidad and Tobago,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,1022.3539351876136,1208.1540616582024,851.2968409538
All Population,Incidence,Trinidad and Tobago,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,1670.39333004211,1959.922243534481,1391.5894434351076
All Population,Incidence,Trinidad and Tobago,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0012576979350102,0.0016273364958938,0.0009693541923552
All Population,Incidence,Trinidad and Tobago,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0016948493810846,0.002171004525901,0.0013180142546885
All Population,Incidence,Trinidad and Tobago,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.001493369961922,0.0018936372555076,0.0011610044171158
All Population,Incidence,Benin,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,955.2456471453838,1105.2757862308197,813.5062336254116
All Population,Incidence,Benin,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,1990.6663642667904,2251.9999903131,1724.1257163495602
All Population,Incidence,Benin,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,2945.9120114121747,3353.433472977615,2548.7107940934075
All Population,Incidence,Benin,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0008108273983005,0.0010012588059395,0.0006784857757901
All Population,Incidence,Benin,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0012894738953454,0.0015319570274257,0.001095746621299
All Population,Incidence,Benin,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.001082190811421,0.0012992651759054,0.0009173227470353
All Population,Incidence,Venezuela (Bolivarian Republic of),Male,60+ years,Alzheimer's disease and other dementias,Number,2023,11981.07857621045,13895.64378540459,9960.915630172549
All Population,Incidence,Venezuela (Bolivarian Republic of),Female,60+ years,Alzheimer's disease and other dementias,Number,2023,19109.823635977296,22205.627017984385,16170.554375909656
All Population,Incidence,Venezuela (Bolivarian Republic of),Both,60+ years,Alzheimer's disease and other dementias,Number,2023,31090.902212187742,36099.72406873713,25888.84164265297
All Population,Incidence,Venezuela (Bolivarian Republic of),Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0014546709905632,0.0018090422000474,0.0011213573823616
All Population,Incidence,Venezuela (Bolivarian Republic of),Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0018169840750991,0.0022426623809232,0.0014262102098265
All Population,Incidence,Venezuela (Bolivarian Republic of),Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0016576989399938,0.0020405013177224,0.0013011435902321
All Population,Incidence,Burundi,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,1060.7972948425825,1231.0032903354825,891.1232897478378
All Population,Incidence,Burundi,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,1837.4875321021605,2096.31617860682,1563.505018661206
All Population,Incidence,Burundi,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,2898.2848269447427,3322.942729603029,2445.2744270966427
All Population,Incidence,Burundi,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0007984333070627,0.0009782245024645,0.0006144937106122
All Population,Incidence,Burundi,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0013364394863416,0.001620322531494,0.0010475484792196
All Population,Incidence,Burundi,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0010719060214918,0.0013061574617948,0.0008275277348617
All Population,Incidence,Switzerland,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,8561.456734198258,10085.314020988131,7100.576160461171
All Population,Incidence,Switzerland,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,15515.179829410714,18098.32915466495,13154.284548687034
All Population,Incidence,Switzerland,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,24076.636563608976,28023.84815930694,20372.82972277193
All Population,Incidence,Switzerland,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.001834820280536,0.0022194222834079,0.0014636920687879
All Population,Incidence,Switzerland,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0026651356424645,0.0031772609527404,0.002199408334576
All Population,Incidence,Switzerland,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0022954424931459,0.0027331666634043,0.0018852215770996
All Population,Incidence,Mauritania,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,464.3748419456276,544.5549063159433,381.7881701958234
All Population,Incidence,Mauritania,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,705.4532266517339,825.7817952732097,597.2865535322444
All Population,Incidence,Mauritania,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,1169.8280685973623,1372.9859382138916,981.3554821562908
All Population,Incidence,Mauritania,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0010289106118412,0.0013068650735014,0.000729459453248
All Population,Incidence,Mauritania,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0012501052794,0.0015610578933437,0.000908156027711
All Population,Incidence,Mauritania,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0011514815971728,0.0014480983175776,0.0008256278598325
All Population,Incidence,Dominica,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,39.52752035400911,46.21350173759672,32.96042621514813
All Population,Incidence,Dominica,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,62.71297237219842,72.12456423673889,53.74765187174889
All Population,Incidence,Dominica,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,102.24049272620752,117.98609423995975,86.87575524873407
All Population,Incidence,Dominica,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0015860687234119,0.0020264399598749,0.0012330162678186
All Population,Incidence,Dominica,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0023130981133731,0.0029599920975409,0.0018063978732596
All Population,Incidence,Dominica,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0019647222358594,0.00251319008335,0.0015280306261285
All Population,Incidence,Equatorial Guinea,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,96.3457904790933,111.18637735469932,79.67550747136916
All Population,Incidence,Equatorial Guinea,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,307.922551750492,352.36923064362963,259.9836316475213
All Population,Incidence,Equatorial Guinea,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,404.2683422295854,460.0533817047259,340.25855182759733
